species,gbifID,occurrenceID,eventDate,year,month,day,lat,lon,locality,municipality,stateProvince,country,basisOfRecord,institutionCode,collectionCode,datasetKey,publisher,recordedBy,identifiedBy,license,coordinateUncertaintyInMeters,elevation,habitat,occurrenceStatus,issues
Citronella mucronata,2005291011,https://www.inaturalist.org/observations/20215272,2019-02-07,2019.0,2.0,7.0,-35.139805,-70.901649,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Nicolás Lavandero,Nicolás Lavandero,http://creativecommons.org/licenses/by/4.0/legalcode,,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,3070577003,https://www.inaturalist.org/observations/46341698,2019-02-07T13:40,2019.0,2.0,7.0,-35.124397,-70.959869,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Nicolás Lavandero,Nicolás Lavandero,http://creativecommons.org/licenses/by/4.0/legalcode,,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,3889497653,LEPUDEC:NARANJILLO:349,2019-02-04,2019.0,2.0,4.0,-35.803501,-71.30653,Colbun,Colbún,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Ariel Herrera|Diego Vega|Silvana Campos|Sergio Román,LEP,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,4046582605,https://www.inaturalist.org/observations/147411982,2019-11-08T02:34,2019.0,11.0,8.0,-34.99318,-70.811578,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Joaquin Sepulveda,Joaquin Sepulveda,http://creativecommons.org/licenses/by-nc/4.0/legalcode,15.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,4046691911,https://www.inaturalist.org/observations/149492185,2018-07-14T17:24,2018.0,7.0,14.0,-35.460033,-71.027319,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,felipe_hurtado,felipe_hurtado,http://creativecommons.org/licenses/by-nc/4.0/legalcode,96.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,4935629677,https://www.inaturalist.org/observations/174561399,2018-12-27T13:20,2018.0,12.0,27.0,-35.415575,-71.029065,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cesar Ormazabal,Cesar Ormazabal,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,4935785777,https://www.inaturalist.org/observations/204280996,2018-12-29,2018.0,12.0,29.0,-35.415101,-71.028929,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cesar Ormazabal,Cesar Ormazabal,http://creativecommons.org/licenses/by-nc/4.0/legalcode,36.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,3889497450,LEPUDEC:NARANJILLO:91,2013-02-16,2013.0,2.0,16.0,-35.969864,-72.69279,Tregualemu,Pelluhue,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Damaso Saavedra,UDEC,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497727,LEPUDEC:NARANJILLO:134,2013-02-14,2013.0,2.0,14.0,-35.663323,-72.311673,Emprendado,Empedrado,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Damaso Saavedra,UDEC,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497757,LEPUDEC:NARANJILLO:128,2013-02-15,2013.0,2.0,15.0,-35.530353,-72.380602,Loanco,Empedrado,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Damaso Saavedra,UDEC,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497613,LEPUDEC:NARANJILLO:356,2013-06-05,2013.0,6.0,5.0,-35.588884,-71.246452,Vilches,San Clemente,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Felipe Saez|Nicolás Garrido,UDEC,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497713,LEPUDEC:NARANJILLO:137,2013-06-04,2013.0,6.0,4.0,-35.335409,-72.237524,Constitucion,Constitución,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Felipe Saez|Nicolás Garrido,UDEC,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497716,LEPUDEC:NARANJILLO:138,2013-06-04,2013.0,6.0,4.0,-35.337239,-72.236362,Constitucion,Constitución,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Felipe Saez|Nicolás Garrido,UDEC,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497718,LEPUDEC:NARANJILLO:139,2013-06-04,2013.0,6.0,4.0,-35.337094,-72.235905,Constitucion,Constitución,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Felipe Saez|Nicolás Garrido,UDEC,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497807,LEPUDEC:NARANJILLO:140,2013-06-04,2013.0,6.0,4.0,-35.39343,-72.225397,Constitucion,Constitución,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Felipe Saez|Nicolás Garrido,UDEC,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497810,LEPUDEC:NARANJILLO:141,2013-06-04,2013.0,6.0,4.0,-35.196326,-72.23021,Putu,Constitución,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Felipe Saez|Nicolás Garrido,UDEC,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497824,LEPUDEC:NARANJILLO:143,2013-06-04,2013.0,6.0,4.0,-35.401403,-72.20336,Constitucion,Constitución,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Felipe Saez|Nicolás Garrido,UDEC,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497827,LEPUDEC:NARANJILLO:144,2013-06-04,2013.0,6.0,4.0,-35.401005,-72.202922,Constitucion,Constitución,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Felipe Saez|Nicolás Garrido,UDEC,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497830,LEPUDEC:NARANJILLO:145,2013-06-04,2013.0,6.0,4.0,-35.371471,-72.201862,Constitucion,Constitución,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Felipe Saez|Nicolás Garrido,UDEC,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497767,LEPUDEC:NARANJILLO:123,2013,2013.0,,,-35.521525,-72.452731,Lagunillas,Constitución,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Damaso Saavedra,UDEC,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,4851856349,https://www.inaturalist.org/observations/208409139,2012-03-09T18:29,2012.0,3.0,9.0,-35.847157,-72.355356,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mauricio Rebolledo,Mauricio Rebolledo,http://creativecommons.org/licenses/by-nc/4.0/legalcode,37.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,3889497719,LEPUDEC:NARANJILLO:132,2008-01-15,2008.0,1.0,15.0,-35.590942,-72.329303,SA,Empedrado,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497723,LEPUDEC:NARANJILLO:133,2008-01-16,2008.0,1.0,16.0,-35.304347,-72.323972,Queseria,Constitución,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497731,LEPUDEC:NARANJILLO:135,2008-01-15,2008.0,1.0,15.0,-35.663433,-72.306512,La Montana,Empedrado,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497745,LEPUDEC:NARANJILLO:129,2008-01-15,2008.0,1.0,15.0,-35.601983,-72.36402,SA,Empedrado,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497814,LEPUDEC:NARANJILLO:142,2008-01-16,2008.0,1.0,16.0,-35.364223,-72.208814,Quivolgo,Constitución,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497818,LEPUDEC:NARANJILLO:147,2008-01-09,2008.0,1.0,9.0,-35.52424,-72.112598,Nirivilo,San Javier,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497833,LEPUDEC:NARANJILLO:146,2008-01-16,2008.0,1.0,16.0,-35.368207,-72.200269,Quivolgo,Constitución,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497610,LEPUDEC:NARANJILLO:119,2007-01-19,2007.0,1.0,19.0,-35.831326,-72.502365,El Corte,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497741,LEPUDEC:NARANJILLO:120,2007-01-19,2007.0,1.0,19.0,-35.838388,-72.487432,Robles del Maule,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497781,LEPUDEC:NARANJILLO:152,2007-08-30,2007.0,8.0,30.0,-34.911606,-72.017776,Uraco,Vichuquén,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497793,LEPUDEC:NARANJILLO:154,2007-09-27,2007.0,9.0,27.0,-34.715613,-72.019388,Boyecura,Vichuquén,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497452,LEPUDEC:NARANJILLO:93,2007-10-30,2007.0,10.0,30.0,-35.984675,-72.687723,Tregualemu,Pelluhue,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497454,LEPUDEC:NARANJILLO:90,2007-10-30,2007.0,10.0,30.0,-35.978729,-72.70757,Tregualemu,Pelluhue,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497784,LEPUDEC:NARANJILLO:153,2007-11-30,2007.0,11.0,30.0,-34.987549,-72.013237,Vina Raices,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497799,LEPUDEC:NARANJILLO:156,2007-11-30,2007.0,11.0,30.0,-35.284167,-71.972927,Gualleco,Vichuquén,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497821,LEPUDEC:NARANJILLO:148,2007-11-30,2007.0,11.0,30.0,-35.248408,-72.095072,Coipue,Constitución,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497823,LEPUDEC:NARANJILLO:149,2007-11-30,2007.0,11.0,30.0,-35.169413,-72.089336,Lo Ramirez,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497790,LEPUDEC:NARANJILLO:158,2007,2007.0,,,-34.965636,-71.96162,SA,Licantén,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,3889497802,LEPUDEC:NARANJILLO:157,2007,2007.0,,,-34.941283,-71.97537,SA,Licantén,Región del Maule,Chile,HUMAN_OBSERVATION,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,San Martin J,Iniciativa Darwin Maule/Jose San Martin,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED
Citronella mucronata,4512380504,https://www.inaturalist.org/observations/196764706,2006-09-11T08:05,2006.0,9.0,11.0,-35.948597,-72.615922,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Carlos E. Valdivia,Carlos E. Valdivia,http://creativecommons.org/licenses/by-nc/4.0/legalcode,488.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,3889497702,LEPUDEC:NARANJILLO:372,2005,2005.0,,,-35.833334,-71.1,"Los Bellotos del Melado, Ribera del rio",Colbún,Región del Maule,Chile,PRESERVED_SPECIMEN,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Mihoc,Herbario de Concepcion,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
Citronella mucronata,574648523,https://data.rbge.org.uk/herb/E00158507,2003-01-27,2003.0,1.0,27.0,-35.868889,-71.113056,Chile:Región VII [Maule]:Provincia de Linares:Melado:Reserva Nacional Los Bellotos del Melado; Quebrada Hornillas,,Maule,Chile,PRESERVED_SPECIMEN,RBGE,E,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,,"Darwin Chilean Initiative (2002 - 2005),",,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,850.0,Rocky slopes above watercourse;  Vegetation: Open Nothofagus glauca woodland,PRESENT,CONTINENT_DERIVED_FROM_COORDINATES
Citronella mucronata,574655714,https://data.rbge.org.uk/herb/E00158685,2003-01-24,2003.0,1.0,24.0,-35.408889,-71.014722,Chile:Región VII [Maule]:Provincia de Talca:Slopes 50m above Río Maquis in Fundo Los Maquis. 4km from main road to Parque Nacional Radal Siete Tazas; 2 km from first Legrandia population,,Maule,Chile,PRESERVED_SPECIMEN,RBGE,E,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,,"Darwin Chilean Initiative (2002 - 2005),",,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,907.0,"Dense forest dominated by Nothofagus dombey., N. obliqu., Aextoxicon punctatu., Laurelia sempervirens and  Lomatia dentat.. Legrandia locally frequent as multi-stemmed trees up to 5m tall",PRESENT,CONTINENT_DERIVED_FROM_COORDINATES
Citronella mucronata,575218503,https://data.rbge.org.uk/herb/E00176197,2003-01-27,2003.0,1.0,27.0,-35.865278,-71.120278,Chile:Región VII [Maule]:Provincia de Linares:Melado:Reserva Nacional Los Bellotos Del Melado; Forest north of Guardaparque's House,,Maule,Chile,PRESERVED_SPECIMEN,RBGE,E,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,,"Darwin Chilean Initiative (2002 - 2005),",,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,758.0,"Sclerophyllous open forest close to watercourse;  Vegetation: Associated species include: Citronella mucronat., Laurelia semperviren., Cryptocarya alb., Quillaja saponari., Azara microphyll., Litraea causitic., Schinus polygamu., Colliguaja dombeyan., Nothofagus glauca and Peumus boldus",PRESENT,CONTINENT_DERIVED_FROM_COORDINATES
Citronella mucronata,1272854433,https://data.rbge.org.uk/herb/E00158569,2003-01-24,2003.0,1.0,24.0,-35.408889,-71.014722,Chile:Región VII [Maule]:Provincia de Talca:Slopes 50m above Rio Maquis in Fundo Los Maquis. 4km from main road to Parque Nacional Radal Siete Tazas; 2 km from first Legrandia population,,Maule,Chile,PRESERVED_SPECIMEN,RBGE,E,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,,"Darwin Chilean Initiative (2002 - 2005),",,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,907.0,"Dense forest dominated by Nothofagus dombey., N. obliqu., Aetoxicon punctatu., Laurelia sempervirens and  Lomatis dentat.. Legrandia locally frequent as multistemmed trees up to 5m tall",PRESENT,CONTINENT_DERIVED_FROM_COORDINATES
Citronella mucronata,3889497748,LEPUDEC:NARANJILLO:367,2003,2003.0,,,-35.865,-71.120139,RN Bellotos del Melado,Colbún,Región del Maule,Chile,PRESERVED_SPECIMEN,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Gardner et al,Herbario de Concepcion,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
Citronella mucronata,3889497752,LEPUDEC:NARANJILLO:368,2003,2003.0,,,-35.866417,-71.101972,RN Bellotos del Melado Quebr Hornillas,Linares,Región del Maule,Chile,PRESERVED_SPECIMEN,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Gardner et al,Herbario de Concepcion,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
Citronella mucronata,3889497453,LEPUDEC:NARANJILLO:94,1999,1999.0,,,-35.983333,-72.683333,RN Los Queules,Pelluhue,Región del Maule,Chile,PRESERVED_SPECIMEN,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Finot|Lopez,Herbario de Concepcion,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
Citronella mucronata,3889497621,LEPUDEC:NARANJILLO:358,1999,1999.0,,,-36.083334,-71.166667,Camino Estero Las Animas-Estero Riecillo,Linares,Región del Maule,Chile,PRESERVED_SPECIMEN,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Ruiz|Lopez,Herbario de Concepcion,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
Citronella mucronata,3889497641,LEPUDEC:NARANJILLO:113,1999,1999.0,,,-36.05,-72.566667,"Cerro Pan de Azucar, Monte Redondo",Cauquenes,Región del Maule,Chile,PRESERVED_SPECIMEN,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Matthei,Herbario de Concepcion,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
Citronella mucronata,3889497695,LEPUDEC:NARANJILLO:370,1999,1999.0,,,-35.85,-71.1,RN Bellotos del Melado,Colbún,Región del Maule,Chile,PRESERVED_SPECIMEN,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Arroyo et al,Herbario de Concepcion,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
Citronella mucronata,3889497698,LEPUDEC:NARANJILLO:371,1999,1999.0,,,-35.85,-71.1,RN Bellotos del Melado,Colbún,Región del Maule,Chile,PRESERVED_SPECIMEN,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Arroyo et al,Herbario de Concepcion,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
Citronella mucronata,3889497700,LEPUDEC:NARANJILLO:130,1999,1999.0,,,-35.616667,-72.35,"RN Los Ruiles, Empedrado",Empedrado,Región del Maule,Chile,PRESERVED_SPECIMEN,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Finot|Lopez,Herbario de Concepcion,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
Citronella mucronata,3889497704,LEPUDEC:NARANJILLO:131,1999,1999.0,,,-35.616667,-72.333333,Reserva Los Ruiles de Empedrado,Empedrado,Región del Maule,Chile,PRESERVED_SPECIMEN,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Matthei,Herbario de Concepcion,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
Citronella mucronata,3889497754,LEPUDEC:NARANJILLO:127,1999,1999.0,,,-35.833333,-72.4,Fundo San Jose,Cauquenes,Región del Maule,Chile,PRESERVED_SPECIMEN,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Matthei,Herbario de Concepcion,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
Citronella mucronata,3889497756,LEPUDEC:NARANJILLO:369,1999,1999.0,,,-35.85,-71.1,RN Bellotos del Melado,Colbún,Región del Maule,Chile,PRESERVED_SPECIMEN,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Arroyo et al,Herbario de Concepcion,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
Citronella mucronata,3889497759,LEPUDEC:NARANJILLO:121,1982,1982.0,,,-35.85,-72.483333,RN Los Ruiles,Pelluhue,Región del Maule,Chile,PRESERVED_SPECIMEN,LEPUDEC,NARANJILLO,e21f1c41-8fe5-4a2c-81d5-fc0477ce7421,,Schlegel,Herbario de Concepcion,http://creativecommons.org/licenses/by/4.0/legalcode,10.0,,,PRESENT,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
